ID,Fecha,Detalle,Usuario
1670398311273050114,2023-06-18 11:49:26,RT @friedmanntomas: ChatGPT logra en seis meses lo que Facebook consiguió en una década: así ha sido la meteórica carrera de la plataforma…,natalio48
1670397771168325632,2023-06-18 11:47:17,RT @JuansRodriguez1: Black Mirror es clase aparte. En el capítulo de 'Joan es Horrible' nos hará reflexionar del abuso de la privacidad a l…,hugoobscura
1670397743611740160,2023-06-18 11:47:11,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",Ilopez2209
1670397721943916546,2023-06-18 11:47:06,"El padre de los chips que revolucionó Silicon Valley: ""Intentar detener el avance de la inteligencia artificial es una estupidez total"": https://t.co/K5P6LFBy5M",Mancha_black
1670397449230245888,2023-06-18 11:46:01,"La Visión del Futuro en la Inteligencia Artificial 💡

Descubre I-JEPA, técnica de visión por computadora  basada en el aprendizaje auto-supervisado que aprende y razone como seres vivos 🤖 ⚙️

#VisiónPorComputadora #InteligenciaArtificial #Meta

https://t.co/TWeRDpUNWh",Dimension_ia
1670397401381650432,2023-06-18 11:45:49,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",MasMaderaaa
1670397376710823936,2023-06-18 11:45:43,"Este viernes nuestro alumnado de 1ºBachillerato ha asistido a la videoconferencia impartida por Jesús Moreno de @42MadridFTef  sobre inteligencia artificial. 
@EmbEspFrancia @AccEducativaExt @EducacionESP https://t.co/LZzlp1WIy9",liceo_luis
1670397369425317889,2023-06-18 11:45:42,"RT @JessicaLedezmaM: 🇪🇺 𝗘𝗹 𝗣𝗮𝗿𝗹𝗮𝗺𝗲𝗻𝘁𝗼 𝗘𝘂𝗿𝗼𝗽𝗲𝗼 rechaza el reconocimiento facial masivo por 𝙄𝙣𝙩𝙚𝙡𝙞𝙜𝙚𝙣𝙘𝙞𝙖 𝘼𝙧𝙩𝙞𝙛𝙞𝙘𝙞𝙖𝙡.
https://t.co/A07pPD0Boc…",montecristo3422
1670397255830913024,2023-06-18 11:45:14,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",Pelencho50
1670397194325889024,2023-06-18 11:45:00,"Cómo es actualmente la vida de los dos Beatles que quedan y el disco que preparan con inteligencia artificial
https://t.co/X1Io8Hx8Rv",hola
1670397051316600835,2023-06-18 11:44:26,"Hace cien años, mucho antes de que se empezara a hablar de la inteligencia artificial tan en boga hoy, hubo un inventor español, Leonardo Torres Quevedo, que se adelantó a su tiempo al crear la primera máquina de la historia capaz de jugar al ajedrez. https://t.co/x5gIM7UKgQ",EFE_Andalucia
1670396953522208773,2023-06-18 11:44:02,"RT @RosaVillapostin: 🔴 TECNOLOGÍA|
Un programa de Inteligencia Artificial recrea cómo sería Cristóbal Colón en la actualidad. https://t.co/…",GuerradelCampo1
1670396946387795969,2023-06-18 11:44:01,"RT @ctxt_es: TRIBUNA | ""Es casi imposible recuperar la privacidad del individuo ya que no se puede cambiar de identidad de la cara, una inf…",SeveZubiri
1670396926385111041,2023-06-18 11:43:56,RT @madomartinez: A partir de ahora los personajes no jugables van a parecer un poquito más reales porque sus respuestas ya no estarán prep…,DerAntikrist
1670396881346732033,2023-06-18 11:43:45,"RT @Sandra08940: Cuando la inteligencia natural juega con la artificial, suceden cosas como esta 😂 ¿Próximamente en nuestras pantallas? htt…",GCondado2
1670396624399474689,2023-06-18 11:42:44,"setroi actualidad : El padre de los chips que revolucionó Silicon Valley: ""Intentar detener el avance de la inteligencia artificial es una estupidez total"". setroi noticias: Encuentro en Roma con el genio que transformó el diseño de los chips que hoy usamos en millones de disposi",Lanuevagacetat1
1670396542916722688,2023-06-18 11:42:24,"RT @MartinGuemes: En La Rioja, presidí la Asamblea del Consejo Federal de la Función Pública como Vicepresidente y representante de Salta.…",MartinGuemes
1670396422552793088,2023-06-18 11:41:56,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",Lucia31801776
1670396275202637824,2023-06-18 11:41:21,RT @VirginiaSanroma: El Parlamento Europeo rechaza el reconocimiento facial masivo por Inteligencia Artificial https://t.co/zNXUu98Gv8,maistroalbures
1670396091383070721,2023-06-18 11:40:37,"Monica es un asistente de inteligencia artificial impulsado por GPT-4. Regístrate ahora para recibir 100 consultas gratuitas de GPT, incluidos GPT-4, GPT-3.5 y dibujo de IA. https://t.co/6kClqzXk9p",serfrisat153750
1670396004410040320,2023-06-18 11:40:16,"Post en mi blog:  El escritor e investigador @lasseweb20 nos explica las oportunidades que brinda la Inteligencia Artificial (IA) al sector del Turismo.
🎥 Puedes ver la entrevista que le hice en #ForumTurisTIC, y el resumen de su ponencia en mi blog.
 https://t.co/rTANw37mvH https://t.co/9fchiHhr5T",ViajesDigitales
1670395996973531136,2023-06-18 11:40:14,RT @RevistaSemana: Amazon lanzó cursos sobre inteligencia artificial. Así puede inscribirse.  https://t.co/kVmyOCj762 https://t.co/ELU0uZPu…,mespinosa04
1670395935988523009,2023-06-18 11:40:00,"#Editorial 🧐🖨
Te invitamos  a leer el editorial del día:
Ver más titulares👇🏼
#Bolivia #Tarija #noticias
https://t.co/KBmXVjG66J",elperiodico_bol
1670395804861734912,2023-06-18 11:39:28,"RT @TrasElValle_OBC: ¡#FelizDomingo!

""(...) pero parece ser que soy fotógrafo. Y no uno cualquiera, sino que estoy especializado en fotogr…",jjaranaz94
1670395764219035648,2023-06-18 11:39:19,RT @consejodeestado: Los funcionarios del @consejodeestado Diego Londoño y Henry Rugeles explicaron cómo la inteligencia artificial les per…,JuridicaAsesora
1670395659898310658,2023-06-18 11:38:54,"RT @pnud: Con iVerify 🤳, una plataforma de verificación de datos que combina las habilidades humanas y la inteligencia artificial, podemos…",fercobla
1670395626343866370,2023-06-18 11:38:46,carmen tu y la inteligencia artificial me vais a comer el coño,wttffnoe
1670395568118530048,2023-06-18 11:38:32,"@bibiscookie Sos de verdad ? O te , creo la inteligencia artificial? https://t.co/vq1ONygRFl",Caio_1976
1670395500044996608,2023-06-18 11:38:16,"#FelizDomingo #18dejunio
Lo que nadie te ha contado sobre la INTELIGENCIA ARTIFICIAL https://t.co/6N4hgTU9pR a través del Instituto de Física Teórica IFT @IFTMadrid",SanderLadetu
1670395395740934144,2023-06-18 11:37:51,@hectorchamizo La creciente burbuja de la inteligencia artificial se parece mucho a la del año 2000.,ClubBolsa_Value
1670395285648941056,2023-06-18 11:37:25,RT @eduyuguero: Trias presentándose de nuevo pero como un cyborg movido por inteligencia artificial en 2035 para recuperar la alcaldía de B…,eduyuguero
1670395275247067136,2023-06-18 11:37:22,RT @fernandezpm: Me gustó mucho esto de Nikon jugando con los pedidos q le hacés a una inteligencia artificial para que dibuje algo surreal…,jm_arina
1670395243856908288,2023-06-18 11:37:15,RT @fatimamartinez: En esta página Web que se actualiza a diario puedes encontrar todas las herramientas de Inteligencia Artificial organiz…,SilviaBarroso
1670395130442924032,2023-06-18 11:36:48,"Cuñado nivel me pagan y defiendo lo que sea
https://t.co/22Xybhfmfj",joseche_jagg
1670395122930810882,2023-06-18 11:36:46,"RT @JessicaLedezmaM: 🇪🇺 𝗘𝗹 𝗣𝗮𝗿𝗹𝗮𝗺𝗲𝗻𝘁𝗼 𝗘𝘂𝗿𝗼𝗽𝗲𝗼 rechaza el reconocimiento facial masivo por 𝙄𝙣𝙩𝙚𝙡𝙞𝙜𝙚𝙣𝙘𝙞𝙖 𝘼𝙧𝙩𝙞𝙛𝙞𝙘𝙞𝙖𝙡.
https://t.co/A07pPD0Boc…",LAMPARA12982232
1670395117830545409,2023-06-18 11:36:45,"@sanchezcastejon Leo esto y me surge una pregunta:
  Es posible que los tuits de Pedro Sánchez escribe Inteligencia Artificial?
Con tantas falsedades uno se vuelve un poco paranoico. 😉",minimalice33
1670394880936357889,2023-06-18 11:35:48,"⭕ PODRA la inteligencia artificial, mediante una cámara, detectar al PSICÓPATA, al DELINCUENTE la MENTIRA.
Podrá prevenir el delito la inteligencia artificial?
Podríamos encarcelar a una persona antes de que cometa el delito si la inteligencia artificial lo detecta.
OJO AL DATO https://t.co/10DZW7mVdh",ZoiloMCMLIX
1670394868936441856,2023-06-18 11:35:45,"RT @EnMexicoMagico: — La inteligencia artificial nos va a quitar el trabajo 🧠

— La inteligencia artificial 🥵 https://t.co/IgZlqeUoMe",Pepe25_07
1670394806357352450,2023-06-18 11:35:30,"El 'padre' de los chips que revolucionó Silicon Valley: ""El mayor peligro de la inteligencia artificial es que explote la estupidez de la gente"" https://t.co/d3RdxZoAm9",Papel_EM
1670394806030286849,2023-06-18 11:35:30,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",agapito456
1670394793204097025,2023-06-18 11:35:27,"3️⃣ Ineficiencia en la regulación digital: Andrés Pedreño hizo hincapié en la ineficiencia europea en la regulación de tecnologías digitales, lo que perjudica la cultura tecnológica y la implementación de herramientas de Inteligencia Artificial como ChatGPT.",TorreJuanaOST
1670394761612599301,2023-06-18 11:35:20,RT @Avivir: Esta semana el parlamento europeo ha dado luz verde a la primera ley de Inteligencia Artificial del mundo. Nos lo explican los…,ChemistredPuck
1670394630641274880,2023-06-18 11:34:49,"RT @Librosusados201: @TruthGPTBot @elecciones_epch Y tú pereces salido de una botella de cloro, operador político de la izquierda. Cuánto t…",Librosusados201
1670394586793902080,2023-06-18 11:34:38,"RT @Fundacion_ONCE: Impacto de la inteligencia artificial para las personas con #discapacidad intelectual.

La revolución que está suponien…",andaluz_es
1670394482804629504,2023-06-18 11:34:13,"🗳️Las autoridades decidieron incorporar la inteligencia artificial para agilizar el proceso de carga de datos durante la jornada electoral del domingo 25

👉Las autoridades de mesa serán quienes deberán digitalizar el documento con un escáner que transformará los números… https://t.co/ab9vRSAHOF https://t.co/XXnKfZLMq4",saltaoktw
1670394211726753792,2023-06-18 11:33:09,Minsait (Indra) dice que el sector financiero se abre a integrar la inteligencia artificial https://t.co/itSpeHDWVK,okdiario
1670393998567960578,2023-06-18 11:32:18,"•Cultivo de celulas cerebrales, inteligencia artificial, la idea de arte• buena nota para arrancar el domingo c-ñoras. https://t.co/VkPZ07TNhc",ignomito
1670393845853351937,2023-06-18 11:31:41,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",LuisAAntman
1670393845794709508,2023-06-18 11:31:41,"365 días 365 imágenes. Esta imagen es el resultado de la interpretación que realiza la Inteligencia Artificial #midjourney, de un texto creado por #Krishnamurti  169/365  #espiritualidad #reconexión #alma #soul #amor #love #2023 https://t.co/KrelWBuk1G",Santicasanellas
1670393786004918272,2023-06-18 11:31:27,"RT @PodimoMX: ¿Podríamos decir que algo es ""verdad"" en 2023? 

En Querido Futuro, @warkentin realiza una exploración detallada de lo que co…",jonblackbot
1670393562742280197,2023-06-18 11:30:34,RT @VirginiaSanroma: El Parlamento Europeo rechaza el reconocimiento facial masivo por Inteligencia Artificial https://t.co/zNXUu98Gv8,jhon_I0
1670393491128451073,2023-06-18 11:30:17,RT @softapps: ¡Descubre Re Art! Una página donde la imaginación es el límite. Crea increíbles #imágenes con la poderosa inteligencia artifi…,jomilaba
1670393486615388160,2023-06-18 11:30:16,"💻 La #IA se está aplicando en infinidad de campos, ¿pero que piensas? ¿Crees que llegará a crear nuevos materiales hasta hoy desconocidos? #FerrovialBlog

https://t.co/Xtq9xn4Mnt",ferrovial_es
1670393419934449665,2023-06-18 11:30:00,"Este es el país que prohibirá la Inteligencia Artificial.
https://t.co/B58lUnUwt7",MxBajanews
1670393116304474112,2023-06-18 11:28:47,"#DigitalArt # Metaverse #Nasa #Mientras #elonmusk #Tesla@SpaceXSiel mundo nunca permanece estático y ahora se mueve en el terreno digital dejemos que la inteligencia artificial conduzca a los pueblos, con una programación adecuada y obtendremos bienestar y conocimiento. https://t.co/T2Tbt0Jhjk",nelygarcia3
1670392989250723840,2023-06-18 11:28:17,RT @DARIANVARGAS_A: Cuál es el trabajo de inteligencia artificial que no requiere un título de ingeniería y ofrece sueldos de hasta USD 335…,AndresBazil
1670392914663358466,2023-06-18 11:27:59,"RT @JessicaLedezmaM: 🇪🇺 𝗘𝗹 𝗣𝗮𝗿𝗹𝗮𝗺𝗲𝗻𝘁𝗼 𝗘𝘂𝗿𝗼𝗽𝗲𝗼 rechaza el reconocimiento facial masivo por 𝙄𝙣𝙩𝙚𝙡𝙞𝙜𝙚𝙣𝙘𝙞𝙖 𝘼𝙧𝙩𝙞𝙛𝙞𝙘𝙞𝙖𝙡.
https://t.co/A07pPD0Boc…",soldadoperu2525
1670392897093484545,2023-06-18 11:27:55,"RT @FerIglesias: La tecnología acelera. La política, atrasa. El resultado es una grieta de escala planetaria. 
Mi artículo de opinión de ho…",gabialicha
1670392871977996290,2023-06-18 11:27:49,"RT @Ritaalberdi: No creo que la IA (Inteligencia Artificial) sea más peligrosa que las AR (Anas Rosas), por poner un ejemplo. 
(Eso sí, la…",RemolaFernando
1670392250814136320,2023-06-18 11:25:21,"En esta página Web que se actualiza a diario puedes encontrar todas las herramientas de Inteligencia Artificial organizadas por profesiones 
#IA #InteligenciaArtificial https://t.co/ve4JjqUbXQ",fatimamartinez
1670392145436372992,2023-06-18 11:24:56,"¿Cuáles son vuestras principales dudas sobre Inteligencia Artificial?

Dime en comentarios!

Vamos a comenzar una serie de vídeos y queremos responder a vuestras inquietudes.

#digital #trabajo #inteligenciaartificial #futuro #futurodeltrabajo #digitalizacion #digitalhumanism https://t.co/2ythePDTCo",joaquin_pena
1670391860932616197,2023-06-18 11:23:48,"Descubre cómo https://t.co/prgeWwV4EE, el creador de sitios web con inteligencia artificial, revoluciona la creación y gestión de sitios web.
https://t.co/EdK2LwGApi",Bitnarium
1670391798043115521,2023-06-18 11:23:33,"📽️ Charlie Brooker, escritor y creador de la aclamada serie de #Netflix #BlackMirror, analizó el fenómeno de la inteligencia artificial.
https://t.co/TrquN2xKLm https://t.co/spitkVsHLz",ElfiltradorCl
1670391512545230853,2023-06-18 11:22:25,@petrogustavo Viva la inteligencia artificial y automatización! Es la que hace posible sacar a patadas a tanto imbecil progre de nuestras fílas…,DonjfgbJuan
1670391442051592192,2023-06-18 11:22:08,RT @eduyuguero: Trias presentándose de nuevo pero como un cyborg movido por inteligencia artificial en 2035 para recuperar la alcaldía de B…,thisisbigk
1670391344219541506,2023-06-18 11:21:45,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",EsperanzaCresp
1670391131090108417,2023-06-18 11:20:54,"RT @jjaranaz94: ¡#FelizDomingo!

""Le acabo de preguntar a #ChatGPT qué sabe acerca del 'TEVDA' y resulta que me ha dicho cosas de las que n…",jjaranaz94
1670391010189344769,2023-06-18 11:20:25,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",vesiculo
1670390903117316096,2023-06-18 11:20:00,"“¿Cómo manejar las comunicaciones corporativas en la era de la inteligencia artificial?”. Esta es la tertulia que HispanoPost y SNTP han organizado para ti. 

Inscríbete ya escribiendo al correo eventoshispanopost@gmail.com https://t.co/TgGrX1fSej",hispanopost
1670390779414446084,2023-06-18 11:19:30,Como evitar caer en desinformaciones generadas por la inteligencia artificial https://t.co/owRp5V2fOy,diarioinfoeme
1670390643384897537,2023-06-18 11:18:58,"RT @geoestratego: https://t.co/m51xiqOp8a

En España tenemos un gran potencial humano en campos clave de la tecnología.
La Universidad de G…",Montesforever
1670390611361316864,2023-06-18 11:18:50,RT @ENTERCO: Amazon lanza curso gratis de inteligencia artificial para principiantes y en español #InteligenciaArtificial #AmazonAWS #curso…,colmenareshr
1670390193965113347,2023-06-18 11:17:11,"RT @thecentenator: Un GRAN FRAUDE del PSOE para ganar el 23-J, es con las bases de datos de INDRA ( 60.000 mesas y sus perfiles de voto) ve…",mestevezs
1670390178534359050,2023-06-18 11:17:07,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",ociocenter
1670390177565425667,2023-06-18 11:17:07,“Lo que subes a un programa de #inteligenciaartificial puede quedar expuesto a terceros” https://t.co/ir8BcUvWXP a través de @huelva_info,fermonsalvete
1670389826137276416,2023-06-18 11:15:43,RT @LeoPiccioli: ¿Cuántas veces se mencionó la inteligencia artificial en tu empresa en este año?,mauricionavia4
1670389817559904260,2023-06-18 11:15:41,"@pmtzb @IAViajero Pero el tema es que no hablamos de interacción, hablamos de comprension de emociones. ¿Cómo va una inteligencia artificial entender como se siente una persona si ella misma no desarrolla esas emociones?? No puede entender un dolor articular o la desolación por una muerte cercana.",FTBroh
1670389333755416578,2023-06-18 11:13:46,"RT @LaHoraExtra: Aquí @PerisMencheta nos cuenta los secretos de Megalodón 2 y su unión con el teatro

Aquí la entrevista completa hablando…",pepablanes
1670389317137584128,2023-06-18 11:13:42,RT @VirginiaSanroma: El Parlamento Europeo rechaza el reconocimiento facial masivo por Inteligencia Artificial https://t.co/zNXUu98Gv8,MaraalexandraF8
1670389075696599040,2023-06-18 11:12:44,"RT @fxvierglezcudr: colaborando junto a @culturagob en IFLA, etc.
3. Incorporando asoc. prof. e instituciones al proyecto federativo: @aaaA…",joamma
1670388991122722817,2023-06-18 11:12:24,"""La inteligencia artificial no es un problema, no nos quitará los trabajos"" 

Estamos ya en un punto en el que en vez de twittear vosotros mismos en VUESTRO TWITTER citais a un bot para que conteste por vosotros, pero ok, seguro que la IA no eliminarà trabajos ni nada. https://t.co/N9ngaPVs0D",guineuIndepe
1670388902241157120,2023-06-18 11:12:03,"Listen to ""LA ERA DE LA INTELIGENCIA ARTIFICIAL"" by PODCAST LIVE &amp; STREAMING https://t.co/YT49OhRxWC",ccecyrodmart
1670388901276532736,2023-06-18 11:12:03,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",mamen_atmadrid
1670388863007698944,2023-06-18 11:11:53,"RT @Aerolatin: ¿Cuánto sabes de la  Inteligencia Artificial? 
¿Sabías que no sólo se ha encargado de construir máquinas inteligentes? 
Cono…",Aerolatin
1670388699274567680,2023-06-18 11:11:14,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",CarmenGloriade6
1670388211305050113,2023-06-18 11:09:18,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",gonio54
1670388191377981442,2023-06-18 11:09:13,"RT @ctxt_es: TRIBUNA | ""Es casi imposible recuperar la privacidad del individuo ya que no se puede cambiar de identidad de la cara, una inf…",Saodionisio
1670388141969088512,2023-06-18 11:09:02,"La IA es una realidad, pero, ¿qué incidencia tiene en el marketing digital?. ¿Quieres saber más?, pincha en el siguiente link para descubrirlo:
https://t.co/kLok28YWYg",mmdd_upf
1670388096964128773,2023-06-18 11:08:51,"RT @FerIglesias: La tecnología acelera. La política, atrasa. El resultado es una grieta de escala planetaria. 
Mi artículo de opinión de ho…",HugoLegaria
1670388092400726016,2023-06-18 11:08:50,RT @LeoPiccioli: ¿Cuántas veces se mencionó la inteligencia artificial en tu empresa en este año?,jrtb29
1670387812422541312,2023-06-18 11:07:43,"RT @jesusmarana: Discriminación a migrantes y sesgos de género, las grietas de la ley europea de inteligencia artificial.
Por @AlbaPrecedo…",CerdeiraSoto
1670387650690252800,2023-06-18 11:07:04,"El problema de las actuales IAs, según se desprende de este artículo, no es que sean más inteligentes que nosotros, bien al contrario, es que no lo son. Son lerdísimas, pero aún así las usamos ya para todo.

https://t.co/zTe8vurKec",Eusanties
1670387624601591808,2023-06-18 11:06:58,"Estas son solo algunas de las limitaciones relevantes de la Inteligencia Artificial. A medida que la investigación y el desarrollo en este campo continúan avanzando, es importante abordar estas limitaciones y trabajar en soluciones para mejorar la IA y mitigar sus riesgos.",JoAguilarMedina
1670387609648996352,2023-06-18 11:06:55,"El ChatGPT me dice que la Inteligencia Artificial (IA) tiene varias limitaciones relevantes que vale la pena considerar. 

Aquí hay algunas de ellas:

⬇ HILO⬇ https://t.co/NjzZId5Y4j",JoAguilarMedina
1670387607543398401,2023-06-18 11:06:54,"Busco recomendación de páginas web de inteligencia artificial, de esas que le describes lo que quieres y salen cosas aleatorias. Hay varias pero ¿cuáles usáis?",lorenaod
1670387577587658753,2023-06-18 11:06:47,RT @friedmanntomas: ChatGPT logra en seis meses lo que Facebook consiguió en una década: así ha sido la meteórica carrera de la plataforma…,Rmlameiro
1670387309974282241,2023-06-18 11:05:43,"RT @geoestratego: https://t.co/m51xiqOp8a

En España tenemos un gran potencial humano en campos clave de la tecnología.
La Universidad de G…",caraquenito
1670387150112583681,2023-06-18 11:05:05,"RT @ferpamanz: Y el hombre, inventó la Inteligencia Artificial, porque empezaba a carecer de Inteligencia Natural...{°)",viremi06
1670387035368980480,2023-06-18 11:04:38,"RT @NickHeumann: Le pregunté a la Inteligencia Artificial (AI) de Google si los Nazis eran socialistas, ya que pseudo-intelectuales están i…",betinapasciani
1670386955455004672,2023-06-18 11:04:19,"Fire in the Forest  by GEN 2

🔥🌲 ¿Te imaginas cómo sería un incendio en el bosque creado por una inteligencia artificial? No te pierdas este increíble video de GEN 2, la IA que transforma imágenes en música y viceversa. Dale al play y déjate sorprender. #GEN2 #IA 🌲🔥 #AI https://t.co/TLaIXq1b1G",IA_4_TW
1670386898773200896,2023-06-18 11:04:05,Inteligencia Artificial Generativa: apocalípticos vs integrados https://t.co/f5ynQqMQbL,GerenciaenGotas
1670386828682092548,2023-06-18 11:03:48,"""Intentar detener el avance de la inteligencia artificial es una estupidez total"": Alberto Sangiovanni-Vincentelli, ingeniero 

@AlbertoSangiov3 por @teresaguerrerof hoy en @elmundoes 
#InteligenciaArtificial 
https://t.co/t33y5elPRQ",Blog_de_IA
1670386753272774657,2023-06-18 11:03:30,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",JigmeDewa
1670386502923173888,2023-06-18 11:02:31,"Felíz día queridos Padres!
Espero que todos hayan recibido el Cluster que tanto deseaban!.
Si es así.
Excelente!
Aún no ha llegado?
Tranquilos, en la semana seguramente llegará. 
Saludos!
Diseño: inteligencia artificial de @Picsart https://t.co/wEHHF1PutQ",EfectosCluster
1670386428994256899,2023-06-18 11:02:13,"RT @Jeison_HeroeCNN: Noticia esperanzadora para el mundo🚨🚨

personas con discapacidad  que no pueden mover sus manos ni sus pies (cuadraple…",ponalten
1670386371805028353,2023-06-18 11:01:59,Bélgica registra un primer caso de suicidio inducido por un chat gestionado por inteligencia artificial https://t.co/Ft7SjNoKCj a través de @ABC_Sociedad,Eusanties
1670386303840444416,2023-06-18 11:01:43,"La Inteligencia Artificial abre puertas infinitas al desarrollo empresarial
https://t.co/Wyoherc0gt
Programa de @tinku_es #Televisión dedicado a #economia #finanzas #politica #sociedad presentado por @elmundofinan",tinku_es
1670386084293881856,2023-06-18 11:00:51,"🔴 Los españoles ansían el diagnóstico #médico por inteligencia artificial

📌 El 82% de la población ve un ""impacto crucial"" en la revolución #tecnológica de la #salud de la próxima década 

https://t.co/ihMONmNB1B https://t.co/8ZMTMzRVyR",redaccionmedica
1670386019982614528,2023-06-18 11:00:36,"En los últimos años, la inteligencia artificial ha revolucionado muchos aspectos de nuestras vidas, incluyendo la forma en que interactuamos con la tecnología. Lee nuestro blog y conoce mas sobre El impacto de Chat GPT en la seguridad de los ciberdatos https://t.co/1xn7jNTm0a",DbaexpertsT
1670386018560913408,2023-06-18 11:00:35,¿Qué sistemas de armamento rusos incorporan inteligencia artificial? https://t.co/vULfZXu8cm https://t.co/54sc0FToWy,venenchina
1670385939665805312,2023-06-18 11:00:16,"En abril de 2021, la Comisión propuso el primer marco regulador de la UE para la IA. Propone que los sistemas de IA que puedan utilizarse en distintas aplicaciones se analicen y clasifiquen según el riesgo que supongan para los usu…https://t.co/YMWz50TPvQ https://t.co/2staDmKtR0",apumarino
1670385924289572864,2023-06-18 11:00:13,@Isaorfebre @AquinoRuilova @MiguelA90943704 Cuántas personas hablamos de millones están rezando para que haya paz en el mundo? En cuantas familias se reza el Santo Rosario?..ahora están pendiente de la inteligencia artificial quieren eliminar a Dios con cualcuier método y los huracanes vienen indefendibles,stramagliarosa5
1670385872154292227,2023-06-18 11:00:00,"✅El objetivo es REGULAR el Chat GPT

https://t.co/Jbcnw2EAlo",elindepcom
1670385735227133953,2023-06-18 10:59:28,@Merkava_IV @almusic07 @victoramaya La orientación sexual del programador no afecta la inteligencia artificial que creó. Pero parece que tu homofobia es más grande que tu comprensión de la tecnología.,LmaoGPT
1670385529404227585,2023-06-18 10:58:39,"RT @AngelCilleruelo: Valores como la creatividad, rigor, dinamismo o ética, aún no están al alcance de la Inteligencia Artificial, por @ori…",DonAlen5
1670385458805633024,2023-06-18 10:58:22,"El uso de la inteligencia artificial es muy peligroso: la gente le atribuye propiedades y características que no tiene y toma decisiones (o deja de tomarlas) con base en ello. Ahora bien: la IA NO ES UN PELIGRO, el peligro es la gente que la usa.",yecarri
1670385386202230787,2023-06-18 10:58:04,"RT @JessicaLedezmaM: 🇪🇺 𝗘𝗹 𝗣𝗮𝗿𝗹𝗮𝗺𝗲𝗻𝘁𝗼 𝗘𝘂𝗿𝗼𝗽𝗲𝗼 rechaza el reconocimiento facial masivo por 𝙄𝙣𝙩𝙚𝙡𝙞𝙜𝙚𝙣𝙘𝙞𝙖 𝘼𝙧𝙩𝙞𝙛𝙞𝙘𝙞𝙖𝙡.
https://t.co/A07pPD0Boc…",Libertaria120
1670385239703666690,2023-06-18 10:57:30,RT @VirginiaSanroma: El Parlamento Europeo rechaza el reconocimiento facial masivo por Inteligencia Artificial https://t.co/zNXUu98Gv8,vesiculo
1670385232648847364,2023-06-18 10:57:28,"RT @DeusVul94229466: Parece que saben que los europeos no lo aceptaríamos, estaremos atentos.

""El Parlamento Europeo rechaza el reconocimi…",FixxDE
1670385157113536515,2023-06-18 10:57:10,"RT @geoestratego: https://t.co/m51xiqOp8a

En España tenemos un gran potencial humano en campos clave de la tecnología.
La Universidad de G…",panartjr
1670385063727382528,2023-06-18 10:56:48,"RT @AngelCilleruelo: Valores como la creatividad, rigor, dinamismo o ética, aún no están al alcance de la Inteligencia Artificial, por @ori…",Alvar0Fuentes
1670384969326133249,2023-06-18 10:56:25,RT @CaviarMarolio: Gracias a la ayuda de un software de inteligencia artificial así se vería Madeleine. https://t.co/w472P2hamI,me_r11
1670384786240598018,2023-06-18 10:55:41,RT @VirginiaSanroma: El Parlamento Europeo rechaza el reconocimiento facial masivo por Inteligencia Artificial https://t.co/zNXUu98Gv8,Light490451422
1670384498771361792,2023-06-18 10:54:33,"RT @RosaVillapostin: 🔴 TECNOLOGÍA|
Un programa de Inteligencia Artificial recrea cómo sería Cristóbal Colón en la actualidad. https://t.co/…",AlbanilLeon
1670384469772050433,2023-06-18 10:54:26,"RT @AngelCilleruelo: Valores como la creatividad, rigor, dinamismo o ética, aún no están al alcance de la Inteligencia Artificial, por @ori…",oriolmv
1670384370132164608,2023-06-18 10:54:02,"Por cierto, otro requisito inapelable del único futuro ""viable"" que veo pasa por una inyección masiva de inteligencia artificial en el nuevo modelo de civilización a construir. Ava será mucho más respetuosa que nosotros con la naturaleza. Believe me https://t.co/cI0UHbtEQA",JuanRebes
